CVE,Date,CWE,Severity
CVE-2025-5685,2025-06-05T20:15:26.993,CWE-119;CWE-121;CWE-787,9.8
CVE-2025-5693,2025-06-05T20:15:27.193,CWE-74;CWE-89,8.8
CVE-2025-5745,2025-06-05T20:15:27.377,CWE-665,5.6
CVE-2025-47966,2025-06-05T21:15:22.127,CWE-200,9.8
CVE-2025-48133,2025-06-05T21:15:22.300,CWE-862,9.8
CVE-2025-5694,2025-06-05T21:15:22.510,CWE-74;CWE-89,8.8
CVE-2025-5695,2025-06-05T21:15:22.693,CWE-74;CWE-77,4.7
CVE-2025-5696,2025-06-05T22:15:21.770,CWE-74;CWE-89,9.8
CVE-2025-5697,2025-06-05T22:15:22.760,CWE-74;CWE-89,9.8
CVE-2025-5698,2025-06-05T22:15:22.963,CWE-74;CWE-89,9.8
CVE-2025-49012,2025-06-05T23:15:21.303,CWE-287,5.4
CVE-2025-5704,2025-06-05T23:15:22.613,CWE-74;CWE-89,7.3
CVE-2025-5705,2025-06-06T00:15:33.750,CWE-74;CWE-89,7.3
CVE-2025-5706,2025-06-06T01:15:25.233,CWE-74;CWE-89,9.8
CVE-2025-5707,2025-06-06T01:15:25.440,CWE-74;CWE-89,9.8
CVE-2025-5708,2025-06-06T01:15:25.630,CWE-74;CWE-89,7.3
CVE-2025-5709,2025-06-06T02:15:22.100,CWE-74;CWE-89,7.3
CVE-2025-5710,2025-06-06T02:15:22.283,CWE-74;CWE-89,7.3
CVE-2025-5711,2025-06-06T03:15:25.353,CWE-74;CWE-89,7.3
CVE-2025-5712,2025-06-06T03:15:26.607,CWE-74;CWE-89,7.3
CVE-2025-5713,2025-06-06T03:15:26.820,CWE-79;CWE-94,5.4
CVE-2025-5714,2025-06-06T04:15:54.847,CWE-22,4.3
CVE-2025-5715,2025-06-06T04:15:55.747,CWE-304;CWE-306,6.4
CVE-2025-5716,2025-06-06T04:15:57.157,CWE-74;CWE-89,7.3
CVE-2025-5719,2025-06-06T04:15:59.310,CWE-306,5.1
CVE-2025-5721,2025-06-06T04:16:00.297,CWE-79;CWE-94,5.4
CVE-2025-5733,2025-06-06T04:16:01.840,CWE-201,5.3
CVE-2025-36513,2025-06-06T05:15:25.710,CWE-352,5.1
CVE-2025-5722,2025-06-06T05:15:25.970,CWE-79;CWE-94,4.8
CVE-2025-5723,2025-06-06T05:15:26.180,CWE-79;CWE-94,4.8
CVE-2025-1777,2025-06-06T06:15:31.163,CWE-862,6.4
CVE-2025-1778,2025-06-06T06:15:31.397,CWE-862,4.3
CVE-2025-5724,2025-06-06T06:15:31.580,CWE-79;CWE-94,4.8
CVE-2025-5725,2025-06-06T06:15:32.100,CWE-79;CWE-94,4.8
CVE-2025-5726,2025-06-06T06:15:32.303,CWE-79;CWE-94,5.4
CVE-2025-2935,2025-06-06T07:15:24.823,CWE-352,5.4
CVE-2025-48902,2025-06-06T07:15:25.360,CWE-118,6.6
CVE-2025-48903,2025-06-06T07:15:25.577,CWE-264,7.8
CVE-2025-48904,2025-06-06T07:15:25.753,CWE-288,6.2
CVE-2025-48905,2025-06-06T07:15:25.927,CWE-1068,8.1
CVE-2025-48906,2025-06-06T07:15:26.087,CWE-290,8.8
CVE-2025-48907,2025-06-06T07:15:26.253,CWE-248,6.2
CVE-2025-48908,2025-06-06T07:15:26.417,CWE-567,6.7
CVE-2025-48909,2025-06-06T07:15:26.593,CWE-287,7.1
CVE-2025-48910,2025-06-06T07:15:26.760,CWE-122,5.5
CVE-2025-48911,2025-06-06T07:15:26.927,CWE-266,8.2
CVE-2025-4964,2025-06-06T07:15:27.603,CWE-89,4.9
CVE-2025-4966,2025-06-06T07:15:27.790,CWE-352,6.1
CVE-2025-5018,2025-06-06T07:15:27.970,CWE-862,7.1
CVE-2025-5019,2025-06-06T07:15:28.157,CWE-352,5.4
CVE-2025-5486,2025-06-06T07:15:28.347,CWE-862,9.8
CVE-2025-5533,2025-06-06T07:15:28.530,CWE-79,6.4
CVE-2025-5534,2025-06-06T07:15:28.727,CWE-79,6.4
CVE-2025-5536,2025-06-06T07:15:28.907,CWE-79,6.4
CVE-2025-5538,2025-06-06T07:15:29.080,CWE-79,6.4
CVE-2025-5541,2025-06-06T07:15:29.280,CWE-79,6.4
CVE-2025-5563,2025-06-06T07:15:29.503,CWE-89,6.5
CVE-2025-5565,2025-06-06T07:15:29.700,CWE-79,6.4
CVE-2025-5586,2025-06-06T07:15:29.880,CWE-79,6.4
CVE-2025-5686,2025-06-06T07:15:30.070,CWE-80,6.4
CVE-2025-5699,2025-06-06T07:15:30.270,CWE-79,5.5
CVE-2025-5703,2025-06-06T07:15:30.463,CWE-79,5.4
CVE-2025-5727,2025-06-06T07:15:30.657,CWE-79;CWE-94,5.4
CVE-2025-5728,2025-06-06T07:15:30.887,CWE-284;CWE-434,8.8
CVE-2025-5729,2025-06-06T07:15:31.133,CWE-74;CWE-89,7.5
CVE-2025-3321,2025-06-06T08:15:21.183,CWE-798,9.4
CVE-2025-5732,2025-06-06T08:15:21.467,CWE-352;CWE-862,8.8
CVE-2025-5734,2025-06-06T08:15:21.700,CWE-119;CWE-120,8.8
CVE-2025-5735,2025-06-06T08:15:21.897,CWE-119;CWE-120,8.8
CVE-2025-5736,2025-06-06T08:15:22.083,CWE-119;CWE-120,8.8
CVE-2025-3322,2025-06-06T09:15:23.003,CWE-917,10.0
CVE-2025-3365,2025-06-06T09:15:23.203,CWE-23,9.8
CVE-2025-5737,2025-06-06T09:15:23.607,CWE-119;CWE-120,8.8
CVE-2025-5738,2025-06-06T09:15:23.860,CWE-119;CWE-120,8.8
CVE-2025-5739,2025-06-06T09:15:24.290,CWE-119;CWE-120,8.8
CVE-2025-48780,2025-06-06T10:15:23.783,CWE-502,9.9
CVE-2025-48781,2025-06-06T10:15:23.990,CWE-73,8.7
CVE-2025-48782,2025-06-06T10:15:24.150,CWE-434,9.9
CVE-2025-48783,2025-06-06T10:15:24.320,CWE-73,8.8
CVE-2025-48784,2025-06-06T10:15:24.463,CWE-862,8.8
CVE-2025-5192,2025-06-06T10:15:24.630,CWE-306,9.3
CVE-2025-5755,2025-06-06T10:15:24.800,CWE-74;CWE-89,7.3
CVE-2025-5756,2025-06-06T10:15:25.057,CWE-74;CWE-89,9.8
CVE-2025-5757,2025-06-06T11:15:21.357,CWE-79;CWE-94,5.4
CVE-2025-5758,2025-06-06T11:15:22.610,CWE-74;CWE-89,7.3
CVE-2025-5759,2025-06-06T11:15:22.953,CWE-74;CWE-89,9.8
CVE-2025-39358,2025-06-06T12:15:21.210,CWE-502,8.8
CVE-2025-41360,2025-06-06T12:15:22.073,CWE-400,8.7
CVE-2025-41361,2025-06-06T12:15:22.220,CWE-400,8.3
CVE-2025-41362,2025-06-06T12:15:22.397,CWE-94,5.3
CVE-2025-41363,2025-06-06T12:15:22.550,CWE-942,5.3
CVE-2025-41364,2025-06-06T12:15:22.700,CWE-79,5.1
CVE-2025-41365,2025-06-06T12:15:22.867,CWE-94,5.1
CVE-2025-41366,2025-06-06T12:15:23.017,CWE-942,5.1
CVE-2025-41367,2025-06-06T12:15:23.170,CWE-79,4.8
CVE-2025-47584,2025-06-06T12:15:23.320,CWE-502,8.5
CVE-2025-47586,2025-06-06T12:15:23.477,CWE-98,9.0
CVE-2025-48328,2025-06-06T12:15:23.650,CWE-352,4.3
CVE-2025-48329,2025-06-06T12:15:23.803,CWE-79,7.1
CVE-2025-48335,2025-06-06T12:15:23.957,CWE-862,5.4
CVE-2025-48337,2025-06-06T12:15:24.107,CWE-862,5.3
CVE-2025-49067,2025-06-06T12:15:24.257,CWE-79,6.5
CVE-2025-49068,2025-06-06T12:15:24.407,CWE-79,6.5
CVE-2025-49074,2025-06-06T12:15:24.560,CWE-79,6.5
CVE-2025-49075,2025-06-06T12:15:24.710,CWE-79,6.5
CVE-2025-49076,2025-06-06T12:15:24.870,CWE-79,6.5
CVE-2025-49077,2025-06-06T12:15:25.017,CWE-352,4.3
CVE-2025-5239,2025-06-06T12:15:25.163,CWE-79,6.4
CVE-2025-5760,2025-06-06T12:15:25.333,CWE-256,4.9
CVE-2025-5761,2025-06-06T12:15:25.530,CWE-74;CWE-89,8.8
CVE-2025-5762,2025-06-06T12:15:25.737,CWE-74;CWE-89,7.5
CVE-2025-5763,2025-06-06T12:15:25.927,CWE-74;CWE-77,8.8
CVE-2025-23969,2025-06-06T13:15:25.093,CWE-497,5.3
CVE-2025-23971,2025-06-06T13:15:26.023,CWE-862,5.3
CVE-2025-24762,2025-06-06T13:15:26.183,CWE-862,5.4
CVE-2025-24763,2025-06-06T13:15:26.347,CWE-862,5.3
CVE-2025-24772,2025-06-06T13:15:26.503,CWE-352,5.4
CVE-2025-24776,2025-06-06T13:15:26.667,CWE-862,5.4
CVE-2025-24778,2025-06-06T13:15:26.817,CWE-862,5.4
CVE-2025-26590,2025-06-06T13:15:26.970,CWE-89,7.6
CVE-2025-26593,2025-06-06T13:15:27.130,CWE-352,4.3
CVE-2025-27334,2025-06-06T13:15:27.287,CWE-79,6.5
CVE-2025-27359,2025-06-06T13:15:27.447,CWE-352,4.3
CVE-2025-27360,2025-06-06T13:15:27.593,CWE-352,4.3
CVE-2025-28948,2025-06-06T13:15:27.750,CWE-352,7.1
CVE-2025-28950,2025-06-06T13:15:27.903,CWE-352,7.1
CVE-2025-28952,2025-06-06T13:15:28.060,CWE-352,4.3
CVE-2025-28954,2025-06-06T13:15:28.213,CWE-352,7.4
CVE-2025-28958,2025-06-06T13:15:28.363,CWE-352,7.1
CVE-2025-28964,2025-06-06T13:15:28.513,CWE-352,7.1
CVE-2025-28966,2025-06-06T13:15:28.667,CWE-352,7.1
CVE-2025-28974,2025-06-06T13:15:28.820,CWE-352,7.1
CVE-2025-28981,2025-06-06T13:15:28.980,CWE-352,7.1
CVE-2025-28984,2025-06-06T13:15:29.137,CWE-352,4.3
CVE-2025-28985,2025-06-06T13:15:29.287,CWE-862,5.4
CVE-2025-28986,2025-06-06T13:15:29.443,CWE-352,8.2
CVE-2025-28989,2025-06-06T13:15:29.600,CWE-79,5.9
CVE-2025-28994,2025-06-06T13:15:29.780,CWE-862,4.3
CVE-2025-28995,2025-06-06T13:15:29.943,CWE-862,5.3
CVE-2025-28996,2025-06-06T13:15:30.100,CWE-862,4.3
CVE-2025-28997,2025-06-06T13:15:30.303,CWE-862,5.3
CVE-2025-29003,2025-06-06T13:15:30.480,CWE-79,6.5
CVE-2025-29005,2025-06-06T13:15:30.647,CWE-352,4.3
CVE-2025-29006,2025-06-06T13:15:30.810,CWE-862,5.3
CVE-2025-29008,2025-06-06T13:15:30.970,CWE-918,4.9
CVE-2025-29010,2025-06-06T13:15:31.137,CWE-862,4.3
CVE-2025-29011,2025-06-06T13:15:31.297,CWE-79,6.5
CVE-2025-29013,2025-06-06T13:15:31.467,CWE-862,5.4
CVE-2025-30624,2025-06-06T13:15:31.637,CWE-862,4.3
CVE-2025-30625,2025-06-06T13:15:31.790,CWE-79,5.9
CVE-2025-30627,2025-06-06T13:15:31.947,CWE-79,5.9
CVE-2025-30629,2025-06-06T13:15:32.100,CWE-352,4.3
CVE-2025-30630,2025-06-06T13:15:32.267,CWE-79,5.9
CVE-2025-30632,2025-06-06T13:15:32.433,CWE-352,5.4
CVE-2025-30634,2025-06-06T13:15:32.587,CWE-79,5.9
CVE-2025-30636,2025-06-06T13:15:32.750,CWE-862,5.4
CVE-2025-30637,2025-06-06T13:15:32.900,CWE-79,5.9
CVE-2025-30638,2025-06-06T13:15:33.063,CWE-79,5.9
CVE-2025-30927,2025-06-06T13:15:33.227,CWE-862,4.3
CVE-2025-30928,2025-06-06T13:15:33.387,CWE-79,5.9
CVE-2025-30930,2025-06-06T13:15:33.537,CWE-79,5.9
CVE-2025-30931,2025-06-06T13:15:33.730,CWE-79,5.9
CVE-2025-30932,2025-06-06T13:15:33.900,CWE-862,5.4
CVE-2025-30934,2025-06-06T13:15:34.053,CWE-862,5.3
CVE-2025-30935,2025-06-06T13:15:34.227,CWE-79,6.5
CVE-2025-30937,2025-06-06T13:15:34.390,CWE-79,5.9
CVE-2025-30938,2025-06-06T13:15:34.537,CWE-79,5.9
CVE-2025-30939,2025-06-06T13:15:34.697,CWE-79,5.9
CVE-2025-30940,2025-06-06T13:15:34.850,CWE-79,5.9
CVE-2025-30941,2025-06-06T13:15:35.007,CWE-79,5.9
CVE-2025-30942,2025-06-06T13:15:35.160,CWE-79,5.9
CVE-2025-30945,2025-06-06T13:15:35.330,CWE-862,5.3
CVE-2025-30946,2025-06-06T13:15:35.490,CWE-352,4.3
CVE-2025-30948,2025-06-06T13:15:35.640,CWE-352,4.3
CVE-2025-30950,2025-06-06T13:15:35.793,CWE-79,6.5
CVE-2025-30951,2025-06-06T13:15:35.943,CWE-79,6.5
CVE-2025-30952,2025-06-06T13:15:36.100,CWE-79,6.5
CVE-2025-30953,2025-06-06T13:15:36.260,CWE-601,4.7
CVE-2025-30954,2025-06-06T13:15:36.407,CWE-601,4.7
CVE-2025-30956,2025-06-06T13:15:36.553,CWE-352,4.3
CVE-2025-30957,2025-06-06T13:15:36.700,CWE-862,5.4
CVE-2025-30958,2025-06-06T13:15:36.853,CWE-862,5.4
CVE-2025-30968,2025-06-06T13:15:37.010,CWE-352,5.4
CVE-2025-30974,2025-06-06T13:15:37.160,CWE-862,8.8
CVE-2025-30976,2025-06-06T13:15:37.310,CWE-918,4.9
CVE-2025-30977,2025-06-06T13:15:37.457,CWE-79,5.9
CVE-2025-30978,2025-06-06T13:15:37.603,CWE-862,4.3
CVE-2025-30980,2025-06-06T13:15:37.753,CWE-352,4.3
CVE-2025-30981,2025-06-06T13:15:37.903,CWE-352,6.3
CVE-2025-30986,2025-06-06T13:15:38.060,CWE-352,5.4
CVE-2025-30989,2025-06-06T13:15:38.217,CWE-89,7.6
CVE-2025-30990,2025-06-06T13:15:38.363,CWE-862,4.3
CVE-2025-30991,2025-06-06T13:15:38.523,CWE-79,6.5
CVE-2025-30994,2025-06-06T13:15:38.677,CWE-352,4.3
CVE-2025-30995,2025-06-06T13:15:38.823,CWE-352,7.1
CVE-2025-30997,2025-06-06T13:15:38.983,CWE-918,5.4
CVE-2025-30999,2025-06-06T13:15:39.150,CWE-98,7.5
CVE-2025-31000,2025-06-06T13:15:39.363,CWE-862,5.3
CVE-2025-31025,2025-06-06T13:15:39.707,CWE-79,6.5
CVE-2025-38000,2025-06-06T13:15:39.870,N/A,N/A
CVE-2025-49072,2025-06-06T13:15:40.410,CWE-502,9.8
CVE-2025-49073,2025-06-06T13:15:40.567,CWE-502,9.8
CVE-2025-49235,2025-06-06T13:15:40.713,CWE-79,6.5
CVE-2025-49236,2025-06-06T13:15:40.867,CWE-862,5.3
CVE-2025-49237,2025-06-06T13:15:41.017,CWE-352,7.4
CVE-2025-49238,2025-06-06T13:15:41.173,CWE-352,4.3
CVE-2025-49239,2025-06-06T13:15:41.333,CWE-352,5.4
CVE-2025-49240,2025-06-06T13:15:41.483,CWE-862,4.3
CVE-2025-49241,2025-06-06T13:15:41.637,CWE-862,5.3
CVE-2025-49242,2025-06-06T13:15:41.790,CWE-79,6.5
CVE-2025-49243,2025-06-06T13:15:41.950,CWE-79,6.5
CVE-2025-49244,2025-06-06T13:15:42.100,CWE-79,6.5
CVE-2025-49246,2025-06-06T13:15:42.250,CWE-862,4.3
CVE-2025-49248,2025-06-06T13:15:42.403,CWE-862,4.3
CVE-2025-49250,2025-06-06T13:15:42.557,CWE-94,4.3
CVE-2025-49262,2025-06-06T13:15:42.713,CWE-79,5.4
CVE-2025-49263,2025-06-06T13:15:42.870,CWE-89,7.6
CVE-2025-49268,2025-06-06T13:15:43.027,CWE-862,5.3
CVE-2025-49269,2025-06-06T13:15:43.197,CWE-352,4.3
CVE-2025-49270,2025-06-06T13:15:43.353,CWE-862,5.3
CVE-2025-49272,2025-06-06T13:15:43.503,CWE-862,4.3
CVE-2025-49273,2025-06-06T13:15:43.657,CWE-352,4.3
CVE-2025-49283,2025-06-06T13:15:43.813,CWE-352,4.3
CVE-2025-49284,2025-06-06T13:15:43.993,CWE-352,4.3
CVE-2025-49285,2025-06-06T13:15:44.150,CWE-352,4.3
CVE-2025-49286,2025-06-06T13:15:44.303,CWE-352,4.3
CVE-2025-49287,2025-06-06T13:15:44.457,CWE-862,4.3
CVE-2025-49288,2025-06-06T13:15:44.607,CWE-862,4.3
CVE-2025-49289,2025-06-06T13:15:44.777,CWE-862,5.0
CVE-2025-49291,2025-06-06T13:15:44.933,CWE-352,8.8
CVE-2025-49292,2025-06-06T13:15:45.087,CWE-1284,4.3
CVE-2025-49293,2025-06-06T13:15:45.243,CWE-862,4.3
CVE-2025-49294,2025-06-06T13:15:45.400,CWE-201,5.3
CVE-2025-49298,2025-06-06T13:15:45.557,CWE-79,6.5
CVE-2025-49299,2025-06-06T13:15:45.700,CWE-79,6.5
CVE-2025-49301,2025-06-06T13:15:45.853,CWE-79,6.5
CVE-2025-49304,2025-06-06T13:15:46.003,CWE-79,6.5
CVE-2025-49305,2025-06-06T13:15:46.153,CWE-79,6.5
CVE-2025-49306,2025-06-06T13:15:46.303,CWE-79,6.5
CVE-2025-49307,2025-06-06T13:15:46.457,CWE-98,7.5
CVE-2025-49308,2025-06-06T13:15:46.610,CWE-98,7.5
CVE-2025-49309,2025-06-06T13:15:46.763,CWE-79,6.5
CVE-2025-49310,2025-06-06T13:15:46.917,CWE-79,6.5
CVE-2025-49311,2025-06-06T13:15:47.070,CWE-79,6.5
CVE-2025-49313,2025-06-06T13:15:47.223,CWE-98,7.5
CVE-2025-49314,2025-06-06T13:15:47.370,CWE-79,6.5
CVE-2025-49315,2025-06-06T13:15:47.523,CWE-89,7.6
CVE-2025-49317,2025-06-06T13:15:47.713,CWE-352,4.3
CVE-2025-49318,2025-06-06T13:15:47.900,CWE-79,5.9
CVE-2025-49320,2025-06-06T13:15:48.083,CWE-862,5.3
CVE-2025-49322,2025-06-06T13:15:48.277,CWE-79,5.9
CVE-2025-49323,2025-06-06T13:15:48.527,CWE-89,8.5
CVE-2025-49324,2025-06-06T13:15:48.803,CWE-862,5.3
CVE-2025-49325,2025-06-06T13:15:49.063,CWE-601,4.7
CVE-2025-49326,2025-06-06T13:15:49.323,CWE-89,7.6
CVE-2025-49327,2025-06-06T13:15:50.083,CWE-89,7.6
CVE-2025-49328,2025-06-06T13:15:50.400,CWE-89,7.6
CVE-2025-49329,2025-06-06T13:15:50.700,CWE-434,6.6
CVE-2025-49332,2025-06-06T13:15:50.987,CWE-352,4.3
CVE-2025-49333,2025-06-06T13:15:52.420,CWE-79,5.9
CVE-2025-49419,2025-06-06T13:15:52.697,CWE-497,5.5
CVE-2025-49421,2025-06-06T13:15:52.983,CWE-89,7.6
CVE-2025-49425,2025-06-06T13:15:53.483,CWE-352,7.1
CVE-2025-49427,2025-06-06T13:15:53.737,CWE-79,6.5
CVE-2025-49429,2025-06-06T13:15:54.273,CWE-79,6.5
CVE-2025-49435,2025-06-06T13:15:55.920,CWE-352,4.3
CVE-2025-49439,2025-06-06T13:15:56.180,CWE-352,4.3
CVE-2025-49440,2025-06-06T13:15:56.457,CWE-352,4.3
CVE-2025-49441,2025-06-06T13:15:56.870,CWE-862,5.3
CVE-2025-49442,2025-06-06T13:15:57.203,CWE-79,6.5
CVE-2025-49443,2025-06-06T13:15:57.553,CWE-79,6.5
CVE-2025-49445,2025-06-06T13:15:57.887,CWE-352,4.3
CVE-2025-49446,2025-06-06T13:15:58.330,CWE-352,4.3
CVE-2025-49449,2025-06-06T13:15:59.527,CWE-352,4.3
CVE-2025-49450,2025-06-06T13:16:00.517,CWE-79,6.5
CVE-2025-49453,2025-06-06T13:16:01.490,CWE-352,7.1
CVE-2025-5764,2025-06-06T13:16:02.073,CWE-79;CWE-94,5.4
CVE-2025-5765,2025-06-06T13:16:02.500,CWE-79;CWE-94,5.4
CVE-2025-5766,2025-06-06T13:16:02.693,CWE-352;CWE-862,4.3
CVE-2025-0620,2025-06-06T14:15:21.247,CWE-552,4.9
CVE-2025-38001,2025-06-06T14:15:22.183,N/A,N/A
CVE-2025-38002,2025-06-06T14:15:22.313,NVD-CWE-noinfo,5.5
CVE-2025-5778,2025-06-06T14:15:22.940,CWE-74;CWE-89,9.8
CVE-2025-5791,2025-06-06T14:15:23.137,CWE-266,7.1
CVE-2025-5806,2025-06-06T14:15:23.323,CWE-79,8.0
CVE-2025-27531,2025-06-06T15:15:23.883,CWE-502,9.8
CVE-2025-41646,2025-06-06T15:15:26.183,CWE-704,9.8
CVE-2025-5779,2025-06-06T15:15:27.177,CWE-74;CWE-89,7.5
CVE-2025-5780,2025-06-06T15:15:27.377,CWE-74;CWE-89,7.5
CVE-2025-5782,2025-06-06T15:15:27.557,CWE-74;CWE-89,6.3
CVE-2025-22481,2025-06-06T16:15:23.877,CWE-77;CWE-78,8.8
CVE-2025-22482,2025-06-06T16:15:24.023,CWE-134,8.1
CVE-2025-22484,2025-06-06T16:15:24.187,CWE-770,7.1
CVE-2025-22486,2025-06-06T16:15:24.330,CWE-295,8.8
CVE-2025-22490,2025-06-06T16:15:24.487,CWE-476,7.5
CVE-2025-29871,2025-06-06T16:15:24.637,CWE-125,5.5
CVE-2025-29872,2025-06-06T16:15:24.803,CWE-770,7.5
CVE-2025-29873,2025-06-06T16:15:24.950,CWE-476,7.5
CVE-2025-29876,2025-06-06T16:15:25.090,CWE-476,7.5
CVE-2025-29877,2025-06-06T16:15:25.230,CWE-476,7.5
CVE-2025-29883,2025-06-06T16:15:25.370,CWE-295,8.8
CVE-2025-29884,2025-06-06T16:15:25.510,CWE-295,8.8
CVE-2025-29885,2025-06-06T16:15:25.643,CWE-295,8.8
CVE-2025-29892,2025-06-06T16:15:25.783,CWE-89,8.8
CVE-2025-30279,2025-06-06T16:15:26.030,CWE-295,8.8
CVE-2025-33031,2025-06-06T16:15:28.203,CWE-295,8.8
CVE-2025-33035,2025-06-06T16:15:28.353,CWE-22,6.5
CVE-2025-5747,2025-06-06T16:15:29.803,CWE-115,N/A
CVE-2025-5748,2025-06-06T16:15:29.973,CWE-749,N/A
CVE-2025-5749,2025-06-06T16:15:30.120,CWE-457,8.8
CVE-2025-5750,2025-06-06T16:15:30.273,CWE-122,N/A
CVE-2025-5751,2025-06-06T16:15:30.413,CWE-798,6.8
CVE-2025-5783,2025-06-06T16:15:30.960,CWE-74;CWE-89,6.3
CVE-2025-5784,2025-06-06T16:15:31.180,CWE-74;CWE-89,8.8
CVE-2025-5785,2025-06-06T16:15:31.370,CWE-119;CWE-120,6.5
CVE-2025-49599,2025-06-06T17:15:36.147,CWE-863,4.1
CVE-2025-5786,2025-06-06T17:15:39.037,CWE-119;CWE-120,6.5
CVE-2025-5787,2025-06-06T17:15:40.630,CWE-119;CWE-120,6.5
CVE-2025-5788,2025-06-06T17:15:41.797,CWE-119;CWE-120,6.5
CVE-2025-47950,2025-06-06T18:15:35.330,CWE-770,7.5
CVE-2025-49011,2025-06-06T18:15:35.497,CWE-358,5.3
CVE-2025-5789,2025-06-06T18:15:35.650,CWE-119;CWE-120,6.5
CVE-2025-5790,2025-06-06T18:15:35.840,CWE-119;CWE-120,6.5
CVE-2025-5792,2025-06-06T18:15:36.030,CWE-119;CWE-120,6.5
CVE-2025-5793,2025-06-06T18:15:36.227,CWE-119;CWE-120,6.5
CVE-2025-2766,2025-06-06T19:15:26.930,CWE-1393,N/A
CVE-2025-3485,2025-06-06T19:15:27.140,CWE-22,8.8
CVE-2025-5473,2025-06-06T19:15:27.463,CWE-190,8.8
CVE-2025-5474,2025-06-06T19:15:27.613,CWE-59,N/A
CVE-2025-5480,2025-06-06T19:15:27.757,CWE-427,N/A
CVE-2025-5481,2025-06-06T19:15:27.903,CWE-787,N/A
CVE-2025-5794,2025-06-06T19:15:28.393,CWE-119;CWE-120,8.8
CVE-2025-5795,2025-06-06T19:15:28.617,CWE-119;CWE-120,8.8
CVE-2025-5796,2025-06-06T19:15:28.817,CWE-79;CWE-94,5.4
CVE-2025-5797,2025-06-06T19:15:29.020,CWE-79;CWE-94,5.4
CVE-2025-5798,2025-06-06T20:15:23.577,CWE-119;CWE-121,8.8
CVE-2025-5799,2025-06-06T20:15:23.770,CWE-119;CWE-121,8.8
CVE-2025-49127,2025-06-06T21:15:23.137,CWE-502,8.9
CVE-2025-49128,2025-06-06T22:15:23.427,CWE-209,4.0
CVE-2025-47601,2025-06-07T05:15:24.213,CWE-862,8.8
CVE-2025-5814,2025-06-07T05:15:24.913,CWE-862,5.3
CVE-2025-5399,2025-06-07T08:15:20.687,CWE-835,7.5
CVE-2025-5303,2025-06-07T09:15:22.007,CWE-79,7.2
CVE-2025-5528,2025-06-07T12:15:23.157,CWE-79,6.1
CVE-2025-5568,2025-06-07T12:15:23.370,CWE-79,5.4
CVE-2025-49619,2025-06-07T14:15:21.573,CWE-1336,8.5
CVE-2025-5836,2025-06-07T14:15:22.500,CWE-74;CWE-77,6.3
CVE-2025-5837,2025-06-07T14:15:22.803,CWE-74;CWE-89,8.8
CVE-2025-5838,2025-06-07T16:15:23.440,CWE-74;CWE-89,8.8
CVE-2025-5839,2025-06-07T18:15:25.080,CWE-119;CWE-120,8.8
CVE-2025-5840,2025-06-07T18:15:25.320,CWE-284;CWE-434,7.3
CVE-2025-5026,2025-06-07T23:15:21.897,N/A,N/A
CVE-2025-5097,2025-06-07T23:15:22.000,N/A,N/A
CVE-2025-5223,2025-06-07T23:15:22.067,N/A,N/A
CVE-2025-5242,2025-06-07T23:15:22.130,N/A,N/A
CVE-2025-38003,2025-06-08T11:15:20.990,N/A,N/A
CVE-2025-38004,2025-06-08T11:15:22.210,N/A,N/A
CVE-2025-20063,2025-06-08T12:15:20.493,CWE-843,5.5
CVE-2025-21082,2025-06-08T12:15:21.433,CWE-843,5.5
CVE-2025-23235,2025-06-08T12:15:21.590,CWE-125,5.5
CVE-2025-24493,2025-06-08T12:15:21.763,CWE-362,4.7
CVE-2025-25217,2025-06-08T12:15:21.933,CWE-476,5.5
CVE-2025-26691,2025-06-08T12:15:22.093,CWE-281,5.5
CVE-2025-26693,2025-06-08T12:15:22.260,CWE-281,5.5
CVE-2025-27131,2025-06-08T12:15:22.423,CWE-20;NVD-CWE-noinfo,5.5
CVE-2025-27242,2025-06-08T12:15:22.583,CWE-20;NVD-CWE-noinfo,5.5
CVE-2025-27247,2025-06-08T12:15:22.733,CWE-281,5.5
CVE-2025-27563,2025-06-08T12:15:22.917,CWE-281,5.5
CVE-2025-5847,2025-06-08T14:15:21.097,CWE-119;CWE-121;CWE-787,8.8
CVE-2025-32455,2025-06-08T21:15:30.993,CWE-88,7.7
CVE-2025-32456,2025-06-08T21:15:31.267,CWE-88,7.7
CVE-2025-32457,2025-06-08T21:15:31.403,CWE-88,7.7
CVE-2025-32458,2025-06-08T21:15:31.537,CWE-88,7.7
CVE-2025-32459,2025-06-08T21:15:31.673,CWE-88,7.7
CVE-2025-35004,2025-06-08T21:15:31.807,CWE-88,7.1
CVE-2025-35005,2025-06-08T21:15:31.947,CWE-88,7.1
CVE-2025-35006,2025-06-08T21:15:32.087,CWE-88,7.1
CVE-2025-35007,2025-06-08T21:15:32.227,CWE-88,7.1
CVE-2025-35008,2025-06-08T21:15:32.363,CWE-88,7.1
CVE-2025-35009,2025-06-08T21:15:32.500,CWE-88,7.1
CVE-2025-35010,2025-06-08T21:15:32.633,CWE-88,7.1
CVE-2025-3459,2025-06-08T21:15:32.770,CWE-88,7.7
CVE-2025-3460,2025-06-08T21:15:32.900,CWE-88,7.7
CVE-2025-3461,2025-06-08T21:15:33.030,CWE-306,9.1
CVE-2025-5848,2025-06-08T22:15:21.200,CWE-119;CWE-120,8.8
